,country,area,size,date,price
6498,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-01-16,55000.0
6499,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-01-23,53750.0
6500,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-01-30,53444.44
6501,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-02-06,54133.33
6502,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-02-13,54823.52
6503,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-02-20,54823.52
6504,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-02-27,54823.52
6505,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-03-06,55000.0
6506,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-03-13,52714.28
6507,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-03-20,53750.0
6508,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-03-27,53540.0
6509,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-04-03,53800.0
6510,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-04-10,54320.0
6511,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-04-17,55000.0
6512,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-04-24,53000.0
6513,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-05-01,55000.0
6514,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-05-08,55000.0
6515,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-05-15,54000.0
6516,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-05-22,53000.0
6517,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-05-29,53000.0
6518,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-06-05,52200.0
6519,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-06-12,49166.66
6520,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-06-19,49166.66
6521,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-06-26,45000.0
6522,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-07-03,47625.0
6523,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-07-10,48000.0
6524,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-07-17,47000.0
6525,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-07-24,43309.85
6526,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-07-31,49500.0
6527,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-08-07,50000.0
6528,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-08-14,49000.0
6529,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-08-21,45335.13
6530,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-08-28,48500.0
6531,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-09-04,45232.71
6532,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-09-11,50500.0
6533,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-09-18,46206.43
6534,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-09-25,48500.0
6535,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-10-02,50400.0
6536,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-10-09,52500.0
6537,Indonesia,JAWA BARAT,90-99.9 pcs/kg,2023-10-23,50200.0
6538,Indonesia,JAWA BARAT,More than 220 pcs/kg,2023-03-27,22000.0
6539,Indonesia,JAWA BARAT,More than 220 pcs/kg,2023-04-24,28950.0
6540,Indonesia,JAWA BARAT,More than 220 pcs/kg,2023-07-24,12339.43
6619,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-01-06,51500.0
6620,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-01-13,50500.0
6621,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-01-20,48666.66
6622,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-01-27,47500.0
6623,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-02-03,48500.0
6624,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-02-10,48500.0
6625,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-02-17,49000.0
6626,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-02-24,49000.0
6627,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-03-02,49000.0
6628,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-03-09,45500.0
6629,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-03-16,45500.0
6630,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-03-23,42666.66
6631,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-03-30,43500.0
6632,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-04-06,46833.33
6633,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-04-13,47000.0
6634,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-04-20,49285.71
6635,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-04-27,49666.66
6636,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-05-04,53000.0
6637,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-05-11,53400.0
6638,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-05-18,53571.42
6639,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-05-25,56000.0
6640,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-06-01,55333.33
6641,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-06-08,54333.33
6642,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-06-15,56000.0
6643,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-06-22,54800.0
6644,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-06-29,56000.0
6645,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-07-06,56333.33
6646,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-07-13,57000.0
6647,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-07-20,56666.66
6648,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-07-27,58000.0
6649,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-08-03,58250.0
6650,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-08-10,58000.0
6651,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-08-17,59000.0
6652,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-08-24,59000.0
6653,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-08-31,59333.33
6654,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-09-07,60000.0
6655,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-09-14,60000.0
6656,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-09-21,59000.0
6657,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-09-28,59000.0
6658,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-10-05,56714.28
6659,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-10-12,56300.0
6660,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-10-19,55000.0
6661,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-10-26,55000.0
6662,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-11-02,54666.66
6663,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-11-09,54500.0
6664,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-11-16,54500.0
6665,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-11-23,52666.66
6666,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-11-30,53000.0
6667,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-12-07,50875.0
6668,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-12-14,54000.0
6669,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-12-21,51000.0
6670,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2020-12-28,51666.665
6671,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-01-04,53000.0
6672,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-01-11,52333.33
6673,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-01-18,52000.0
6674,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-01-25,52000.0
6675,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-02-01,51000.0
6676,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-02-08,51000.0
6677,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-02-15,50400.0
6678,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-02-22,51000.0
6679,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-03-01,51666.66
6680,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-03-08,52777.77
6681,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-03-15,53250.0
6682,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-03-22,52800.0
6683,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-03-29,52800.0
6684,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-04-05,53571.42
6685,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-04-12,53000.0
6686,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-04-19,53000.0
6687,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-04-26,53000.0
6688,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-05-03,51000.0
6689,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-05-10,54000.0
6690,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-05-17,54000.0
6691,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-05-24,54000.0
6692,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-05-31,54033.33
6693,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-06-07,54000.0
6694,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-06-14,54000.0
6695,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-06-21,55000.0
6696,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-06-28,55000.0
6697,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-07-05,55000.0
6698,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-07-12,52000.0
6699,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-07-19,50000.0
6700,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-07-26,50000.0
6701,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-08-02,50000.0
6702,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-08-09,49000.0
6703,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-08-16,49000.0
6704,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-08-23,49000.0
6705,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-08-30,50000.0
6706,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-09-06,50076.92
6707,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-09-13,50307.69
6708,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-09-20,52000.0
6709,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-09-27,51454.54
6710,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-10-04,52000.0
6711,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-10-11,52000.0
6712,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-10-18,52200.0
6713,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-10-25,52000.0
6714,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-11-01,51909.09
6715,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-11-08,51500.0
6716,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-11-15,51500.0
6717,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-11-22,51000.0
6718,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-11-29,51000.0
6719,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-12-06,51000.0
6720,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-12-13,46000.0
6721,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-12-20,46000.0
6722,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2021-12-27,46000.0
6723,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-01-03,51000.0
6724,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-01-10,49916.66
6725,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-01-17,51000.0
6726,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-01-24,51000.0
6727,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-01-31,51000.0
6728,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-02-07,53250.0
6729,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-02-14,53000.0
6730,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-02-21,53000.0
6731,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-02-28,53000.0
6732,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-03-07,53000.0
6733,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-03-14,55000.0
6734,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-03-21,55000.0
6735,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-03-28,55000.0
6736,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-04-04,54000.0
6737,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-04-11,54000.0
6738,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-04-18,54000.0
6739,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-04-25,54000.0
6740,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-05-02,54000.0
6741,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-05-09,54000.0
6742,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-05-16,54000.0
6743,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-05-23,54000.0
6744,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-05-30,54000.0
6745,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-06-06,51000.0
6746,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-06-13,50000.0
6747,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-06-20,50000.0
6748,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-06-27,53000.0
6749,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-07-04,53000.0
6750,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-07-11,55000.0
6751,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-07-18,55000.0
6752,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-07-25,57000.0
6753,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-08-01,55250.0
6754,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-08-08,55400.0
6755,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-08-15,56500.0
6756,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-08-22,56400.0
6757,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-08-29,57600.0
6758,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-09-05,57750.0
6759,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-09-12,57250.0
6760,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-09-19,56333.33
6761,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-09-26,54142.85
6762,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-10-03,53000.0
6763,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-10-10,50333.33
6764,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-10-17,50333.33
6765,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-10-24,48500.0
6766,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-10-31,51000.0
6767,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-11-07,50500.0
6768,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-11-14,51000.0
6769,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-11-21,52000.0
6770,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-11-28,53000.0
6771,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-12-05,53000.0
6772,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-12-12,50000.0
6773,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-12-19,53000.0
6774,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2022-12-26,51000.0
6775,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-01-02,52000.0
6776,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-01-09,54000.0
6777,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-01-16,53000.0
6778,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-01-23,52285.71
6779,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-01-30,52769.23
6780,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-02-06,52857.14
6781,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-02-13,53574.46
6782,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-02-20,54000.0
6783,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-02-27,54000.0
6784,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-03-06,53400.0
6785,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-03-13,52937.5
6786,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-03-20,52714.28
6787,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-03-27,54400.0
6788,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-04-03,53200.0
6789,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-04-10,53400.0
6790,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-04-17,54000.0
6791,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-04-24,53660.0
6792,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-05-01,51000.0
6793,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-05-08,53250.0
6794,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-05-15,53000.0
6795,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-05-22,52000.0
6796,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-05-29,52400.0
6797,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-06-05,50600.0
6798,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-06-12,52000.0
6799,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-06-19,47200.0
6800,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-06-26,46500.0
6801,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-07-03,47000.0
6802,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-07-10,46400.0
6803,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-07-17,47400.0
6804,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-07-24,46400.0
6805,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-07-31,48400.0
6806,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-08-07,48000.0
6807,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-08-14,46000.0
6808,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-08-21,49000.0
6809,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-08-28,49100.0
6810,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-09-04,47600.0
6811,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-09-11,46200.0
6812,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-09-18,50000.0
6813,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-09-25,50400.0
6814,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-10-02,53000.0
6815,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-10-09,53500.0
6816,Indonesia,JAWA TENGAH,100-109.9 pcs/kg,2023-10-16,53000.0
6817,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-04-03,51100.0
6818,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-04-10,51100.0
6819,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-04-24,51990.0
6820,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-05-01,49200.0
6821,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-05-15,49400.0
6822,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-05-22,49800.0
6823,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-06-12,48200.0
6824,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-07-03,44400.0
6825,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-07-10,44400.0
6826,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-07-17,46800.0
6827,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-07-24,45000.0
6828,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-07-31,46100.0
6829,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-08-07,46000.0
6830,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-08-14,44600.0
6831,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-08-21,44600.0
6832,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-08-28,48000.0
6833,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-09-04,46000.0
6834,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-09-11,50000.0
6835,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-09-18,48000.0
6836,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-09-25,47800.0
6837,Indonesia,JAWA TENGAH,110-119.9 pcs/kg,2023-10-09,46800.0
6838,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-03-27,50900.0
6839,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-04-10,49780.0
6840,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-04-24,47000.0
6841,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-05-01,47000.0
6842,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-05-08,47000.0
6843,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-05-15,46200.0
6844,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-06-12,45000.0
6845,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-07-10,42700.0
6846,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-07-17,44200.0
6847,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-07-31,44000.0
6848,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-08-07,43300.0
6849,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-08-14,42750.0
6850,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-08-21,45000.0
6851,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-08-28,44200.0
6852,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-09-04,43500.0
6853,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-09-11,49000.0
6854,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-09-18,43200.0
6855,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-10-02,46000.0
6856,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-10-09,45500.0
6857,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-10-16,47700.0
6858,Indonesia,JAWA TENGAH,120-129.9 pcs/kg,2023-10-23,46000.0
6859,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-03-27,46500.0
6860,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-04-03,47700.0
6861,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-04-10,47600.0
6862,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-05-08,44300.0
6863,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-05-15,45400.0
6864,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-05-22,46400.0
6865,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-06-19,45600.0
6866,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-06-26,41000.0
6867,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-07-10,39200.0
6868,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-07-17,43600.0
6869,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-08-14,41900.0
6870,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-08-21,41500.0
6871,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-08-28,42000.0
6872,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-09-18,42500.0
6873,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-09-25,45400.0
6874,Indonesia,JAWA TENGAH,130-139.9 pcs/kg,2023-10-16,46150.0
6875,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-04-10,46400.0
6876,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-04-17,40800.0
6877,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-05-01,44000.0
6878,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-05-08,43200.0
6879,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-05-15,43800.0
6880,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-06-12,43000.0
6881,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-06-19,42357.36
6882,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-06-26,39200.0
6883,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-07-03,39000.0
6884,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-07-10,40100.0
6885,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-07-17,37800.0
6886,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-07-24,40000.0
6887,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-08-14,43600.0
6888,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-08-21,42000.0
6889,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-08-28,43000.0
6890,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-09-04,38200.0
6891,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-09-11,43000.0
6892,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-09-18,41000.0
6893,Indonesia,JAWA TENGAH,140-149.9 pcs/kg,2023-09-25,38000.0
